%
% Bike sharing systems are new generation of traditional bike rentals where whole process from membership, rental and return 
% back has become automatic. Through these systems, user is able to easily rent a bike from a particular position and return 
% back at another position. Currently, there are about over 500 bike-sharing programs around the world which is composed of 
% over 500 thousands bicycles. Today, there exists great interest in these systems due to their important role in traffic, 
% environmental and health issues. 
%
% Apart from interesting real world applications of bike sharing systems, the characteristics of data being generated by
% these systems make them attractive for the research. Opposed to other transport services such as bus or subway, the duration
% of travel, departure and arrival position is explicitly recorded in these systems. This feature turns bike sharing system into
% a virtual sensor network that can be used for sensing mobility in the city. Hence, it is expected that most of important
% events in the city could be detected via monitoring these data.
%
% Bike-sharing rental process is highly correlated to the environmental and seasonal settings. For instance, weather conditions,
% precipitation, day of week, season, hour of the day, etc. can affect the rental behaviors. The core data set is related to  
% the two-year historical log corresponding to years 2011 and 2012 from Capital Bikeshare system, Washington D.C., USA which is 
% publicly available in http://capitalbikeshare.com/system-data. We aggregated the data on two hourly and daily basis and then 
% extracted and added the corresponding weather and seasonal information. Weather information are extracted from http://www.freemeteo.com. 
%
% Use of this dataset in publications must be cited to the following publication:
% Fanaee-T, Hadi, and Gama, Joao, "Event labeling combining ensemble detectors and background knowledge", 
% Progress in Artificial Intelligence (2013): pp. 1-15, Springer Berlin Heidelberg, doi:10.1007/s13748-013-0040-3.
%
% Attributes:
% - season : season (1:springer, 2:summer, 3:fall, 4:winter)
% - yr : year (0: 2011, 1:2012)
% - mnth : month ( 1 to 12)
% - hr : hour (0 to 23)
% - holiday : weather day is holiday or not (extracted from http://dchr.dc.gov/page/holiday-schedule)
% - weekday : day of the week
% - workingday : if day is neither weekend nor holiday is 1, otherwise is 0.
% - weathersit : 
%     - 1: Clear, Few clouds, Partly cloudy, Partly cloudy
%     - 2: Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist
%     - 3: Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds
%     - 4: Heavy Rain + Ice Pallets + Thunderstorm + Mist, Snow + Fog
% - temp : Normalized temperature in Celsius. The values are divided to 41 (max)
% - atemp: Normalized feeling temperature in Celsius. The values are divided to 50 (max)
% - hum: Normalized humidity. The values are divided to 100 (max)
% - windspeed: Normalized wind speed. The values are divided to 67 (max)
% - casual: count of casual users
% - registered: count of registered users
% - cnt: count of total rental bikes including both casual and registered
%
% This version was cleanup up by Joaquin Vanschoren:
% - Category labels replaced by category names (season, weathersit, year)
% - Turned back normalization for temperature and windspeed for interpretability
% - Renamed features for readability
%
@RELATION Bike_Sharing_Demand

@ATTRIBUTE season {fall, spring, summer, winter}
@ATTRIBUTE year INTEGER
@ATTRIBUTE month INTEGER
@ATTRIBUTE hour INTEGER
@ATTRIBUTE holiday INTEGER
@ATTRIBUTE weekday INTEGER
@ATTRIBUTE workingday INTEGER
@ATTRIBUTE weather {clear, heavy_rain, misty, rain}
@ATTRIBUTE temp REAL
@ATTRIBUTE feel_temp REAL
@ATTRIBUTE humidity REAL
@ATTRIBUTE windspeed REAL
@ATTRIBUTE casual INTEGER
@ATTRIBUTE registered INTEGER
@ATTRIBUTE count INTEGER

@DATA
fall,2012,7,7,0,0,0,misty,25.419999999999998,28.79,0.83,0.0,13,25,38
fall,2012,7,8,0,0,0,misty,26.240000000000002,29.544999999999998,0.78,0.0,31,122,153
fall,2012,7,9,0,0,0,misty,27.060000000000002,31.06,0.69,0.0,79,179,258
fall,2012,7,10,0,0,0,misty,27.060000000000002,31.06,0.74,0.0,114,265,379
fall,2012,7,11,0,0,0,misty,27.060000000000002,31.06,0.74,0.0,191,314,505
fall,2012,7,12,0,0,0,misty,28.7,32.574999999999996,0.7,7.0015,178,326,504
fall,2012,7,13,0,0,0,misty,28.7,32.574999999999996,0.65,6.0032,238,388,626
fall,2012,7,14,0,0,0,clear,29.52,34.089999999999996,0.66,7.0015,256,360,616
fall,2012,7,15,0,0,0,clear,29.52,34.089999999999996,0.66,7.0015,254,370,624
fall,2012,7,16,0,0,0,clear,30.34,34.85,0.66,7.0015,245,383,628
fall,2012,7,17,0,0,0,clear,30.34,34.85,0.66,15.001299999999999,188,368,556
fall,2012,7,18,0,0,0,clear,30.34,34.85,0.66,11.0014,173,342,515
fall,2012,7,19,0,0,0,clear,29.52,34.089999999999996,0.7,11.0014,180,342,522
fall,2012,7,20,0,0,0,clear,28.7,33.335,0.74,11.0014,124,254,378
fall,2012,7,21,0,0,0,clear,28.7,33.335,0.79,7.0015,88,257,345
fall,2012,7,22,0,0,0,clear,28.7,33.335,0.74,12.998,55,136,191
fall,2012,7,23,0,0,0,clear,27.880000000000003,31.819999999999997,0.79,11.0014,33,90,123
fall,2012,7,0,0,1,1,clear,27.060000000000002,29.544999999999998,0.89,6.0032,11,36,47
fall,2012,7,1,0,1,1,clear,27.060000000000002,29.544999999999998,0.89,12.998,7,20,27
fall,2012,7,2,0,1,1,misty,27.060000000000002,29.544999999999998,0.94,6.0032,3,14,17
fall,2012,7,3,0,1,1,misty,27.060000000000002,29.544999999999998,0.94,6.0032,0,2,2
fall,2012,7,4,0,1,1,misty,27.060000000000002,29.544999999999998,0.94,8.9981,0,8,8
fall,2012,7,5,0,1,1,misty,27.060000000000002,29.544999999999998,0.94,8.9981,3,48,51
fall,2012,7,6,0,1,1,misty,27.880000000000003,31.819999999999997,0.89,6.0032,9,148,157
fall,2012,7,7,0,1,1,clear,28.7,33.335,0.84,8.9981,17,404,421
fall,2012,7,8,0,1,1,clear,29.52,34.85,0.79,7.0015,47,691,738
fall,2012,7,9,0,1,1,misty,30.34,35.605,0.74,8.9981,57,288,345
fall,2012,7,10,0,1,1,misty,31.98,37.12,0.62,0.0,63,137,200
fall,2012,7,11,0,1,1,misty,32.800000000000004,37.12,0.52,11.0014,69,129,198
fall,2012,7,12,0,1,1,misty,32.800000000000004,37.12,0.52,11.0014,109,205,314
fall,2012,7,13,0,1,1,misty,32.800000000000004,37.12,0.52,7.0015,64,176,240
fall,2012,7,14,0,1,1,misty,31.98,37.12,0.59,11.0014,82,189,271
fall,2012,7,15,0,1,1,clear,32.800000000000004,37.88,0.55,12.998,76,205,281
fall,2012,7,16,0,1,1,clear,33.62,38.635000000000005,0.52,8.9981,111,346,457
fall,2012,7,17,0,1,1,clear,33.62,38.635000000000005,0.52,8.9981,87,760,847
fall,2012,7,18,0,1,1,clear,33.62,37.88,0.46,7.0015,69,672,741
fall,2012,7,19,0,1,1,clear,32.800000000000004,37.12,0.52,16.997899999999998,94,488,582
fall,2012,7,20,0,1,1,clear,31.16,35.605,0.62,11.0014,56,347,403
fall,2012,7,21,0,1,1,clear,31.16,35.605,0.62,12.998,45,251,296
fall,2012,7,22,0,1,1,clear,30.34,34.089999999999996,0.62,12.998,40,169,209
fall,2012,7,23,0,1,1,clear,29.52,34.089999999999996,0.66,11.0014,16,98,114
fall,2012,7,0,0,2,1,clear,28.7,33.335,0.74,8.9981,12,52,64
fall,2012,7,1,0,2,1,clear,27.880000000000003,31.819999999999997,0.79,11.0014,7,10,17
fall,2012,7,2,0,2,1,clear,27.060000000000002,30.305,0.83,11.0014,6,10,16
fall,2012,7,3,0,2,1,clear,27.060000000000002,30.305,0.83,11.0014,1,5,6
fall,2012,7,4,0,2,1,clear,27.060000000000002,30.305,0.83,6.0032,0,6,6
fall,2012,7,5,0,2,1,clear,27.060000000000002,30.305,0.83,7.0015,5,45,50
fall,2012,7,6,0,2,1,clear,27.060000000000002,30.305,0.83,8.9981,17,173,190
fall,2012,7,7,0,2,1,clear,28.7,33.335,0.74,11.0014,24,492,516
fall,2012,7,8,0,2,1,clear,30.34,34.85,0.7,12.998,49,694,743
fall,2012,7,9,0,2,1,clear,34.44,40.15,0.53,0.0,40,299,339
fall,2012,7,10,0,2,1,clear,33.62,39.395,0.56,19.999499999999998,62,156,218
fall,2012,7,11,0,2,1,misty,34.44,40.15,0.53,22.0028,45,156,201
fall,2012,7,12,0,2,1,misty,33.62,39.395,0.56,15.001299999999999,60,169,229
fall,2012,7,13,0,2,1,misty,34.44,40.15,0.53,19.999499999999998,73,200,273
fall,2012,7,14,0,2,1,misty,34.44,40.15,0.53,15.001299999999999,48,196,244
fall,2012,7,15,0,2,1,clear,33.62,38.635000000000005,0.49,19.999499999999998,73,212,285
fall,2012,7,16,0,2,1,clear,32.800000000000004,37.88,0.55,19.999499999999998,86,369,455
fall,2012,7,17,0,2,1,clear,32.800000000000004,37.12,0.52,22.0028,94,775,869
fall,2012,7,18,0,2,1,clear,31.16,35.605,0.62,22.0028,110,767,877
fall,2012,7,19,0,2,1,clear,31.16,35.605,0.62,11.0014,109,523,632
fall,2012,7,20,0,2,1,clear,30.34,34.85,0.66,11.0014,85,438,523
fall,2012,7,21,0,2,1,clear,30.34,34.85,0.66,15.001299999999999,53,325,378
fall,2012,7,22,0,2,1,clear,30.34,34.85,0.66,16.997899999999998,43,226,269
fall,2012,7,23,0,2,1,clear,30.34,34.089999999999996,0.58,22.0028,38,154,192
fall,2012,7,0,0,3,1,clear,29.52,33.335,0.58,19.999499999999998,9,57,66
fall,2012,7,1,0,3,1,clear,28.7,32.574999999999996,0.58,12.998,2,26,28
fall,2012,7,2,0,3,1,clear,27.880000000000003,31.819999999999997,0.61,15.001299999999999,1,11,12
fall,2012,7,3,0,3,1,clear,27.060000000000002,31.06,0.65,15.001299999999999,1,11,12
fall,2012,7,4,0,3,1,clear,26.240000000000002,30.305,0.65,15.001299999999999,0,4,4
fall,2012,7,5,0,3,1,clear,26.240000000000002,30.305,0.65,11.0014,5,54,59
fall,2012,7,6,0,3,1,clear,26.240000000000002,30.305,0.65,12.998,11,179,190
fall,2012,7,7,0,3,1,clear,27.060000000000002,31.06,0.5,22.0028,34,473,507
fall,2012,7,8,0,3,1,clear,28.7,31.819999999999997,0.42,16.997899999999998,43,745,788
fall,2012,7,9,0,3,1,clear,29.52,32.574999999999996,0.37,19.999499999999998,65,277,342
fall,2012,7,10,0,3,1,clear,30.34,32.574999999999996,0.37,0.0,68,163,231
fall,2012,7,11,0,3,1,clear,31.16,33.335,0.33,0.0,79,202,281
fall,2012,7,12,0,3,1,clear,31.16,33.335,0.33,0.0,77,233,310
fall,2012,7,13,0,3,1,clear,31.98,34.089999999999996,0.31,11.0014,81,231,312
fall,2012,7,14,0,3,1,clear,32.800000000000004,34.85,0.29,8.9981,88,159,247
fall,2012,7,15,0,3,1,clear,31.98,34.089999999999996,0.31,6.0032,94,223,317
fall,2012,7,16,0,3,1,clear,32.800000000000004,34.85,0.29,11.0014,91,393,484
fall,2012,7,17,0,3,1,clear,32.800000000000004,34.85,0.31,0.0,130,783,913
fall,2012,7,18,0,3,1,clear,32.800000000000004,34.85,0.27,8.9981,104,787,891
fall,2012,7,19,0,3,1,clear,31.16,33.335,0.33,8.9981,116,582,698
fall,2012,7,20,0,3,1,clear,30.34,32.574999999999996,0.4,11.0014,106,461,567
fall,2012,7,21,0,3,1,clear,29.52,32.574999999999996,0.45,8.9981,71,326,397
fall,2012,7,22,0,3,1,clear,28.7,32.574999999999996,0.58,8.9981,55,223,278
fall,2012,7,23,0,3,1,clear,27.880000000000003,31.819999999999997,0.57,19.999499999999998,52,187,239
fall,2012,7,0,0,4,1,clear,27.060000000000002,31.06,0.65,12.998,27,65,92
fall,2012,7,1,0,4,1,clear,27.060000000000002,31.06,0.65,15.001299999999999,6,23,29
fall,2012,7,2,0,4,1,clear,27.060000000000002,31.06,0.69,16.997899999999998,5,16,21
fall,2012,7,3,0,4,1,clear,27.060000000000002,31.06,0.69,15.001299999999999,0,8,8
fall,2012,7,4,0,4,1,clear,27.060000000000002,31.06,0.74,12.998,0,4,4
fall,2012,7,5,0,4,1,clear,27.060000000000002,31.06,0.74,12.998,2,40,42
fall,2012,7,6,0,4,1,clear,27.060000000000002,30.305,0.78,16.997899999999998,16,165,181
fall,2012,7,7,0,4,1,clear,28.7,33.335,0.74,16.997899999999998,17,478,495
fall,2012,7,8,0,4,1,misty,28.7,33.335,0.74,16.997899999999998,49,680,729
fall,2012,7,9,0,4,1,misty,29.52,34.089999999999996,0.7,8.9981,55,289,344
fall,2012,7,10,0,4,1,clear,30.34,34.85,0.7,15.001299999999999,79,143,222
fall,2012,7,11,0,4,1,clear,32.800000000000004,40.15,0.66,15.001299999999999,69,143,212
fall,2012,7,12,0,4,1,clear,34.44,40.910000000000004,0.56,16.997899999999998,73,206,279
fall,2012,7,13,0,4,1,clear,35.26,41.665,0.53,19.999499999999998,53,189,242
fall,2012,7,14,0,4,1,clear,36.9,43.94,0.47,16.997899999999998,62,151,213
fall,2012,7,15,0,4,1,clear,37.72,44.695,0.42,19.999499999999998,65,173,238
fall,2012,7,16,0,4,1,clear,38.54,43.94,0.38,26.0027,62,312,374
fall,2012,7,17,0,4,1,clear,36.9,43.18,0.45,27.999299999999998,110,628,738
fall,2012,7,18,0,4,1,clear,37.72,43.94,0.4,23.9994,73,615,688
fall,2012,7,19,0,4,1,clear,36.9,43.18,0.45,22.0028,80,534,614
fall,2012,7,20,0,4,1,clear,35.26,40.910000000000004,0.5,16.997899999999998,47,399,446
fall,2012,7,21,0,4,1,clear,32.800000000000004,37.12,0.49,40.9973,35,236,271
fall,2012,7,22,0,4,1,clear,32.800000000000004,37.12,0.49,40.9973,33,201,234
fall,2012,7,23,0,4,1,clear,29.52,34.089999999999996,0.7,8.9981,18,127,145
fall,2012,7,0,0,5,1,clear,29.52,34.089999999999996,0.7,0.0,14,83,97
fall,2012,7,1,0,5,1,clear,29.52,34.089999999999996,0.7,7.0015,12,42,54
fall,2012,7,2,0,5,1,clear,28.7,33.335,0.79,8.9981,8,18,26
fall,2012,7,3,0,5,1,clear,28.7,33.335,0.74,11.0014,3,9,12
fall,2012,7,4,0,5,1,clear,28.7,33.335,0.79,0.0,3,5,8
fall,2012,7,5,0,5,1,clear,28.7,33.335,0.84,0.0,3,34,37
fall,2012,7,6,0,5,1,clear,28.7,33.335,0.79,0.0,10,129,139
fall,2012,7,7,0,5,1,clear,29.52,34.089999999999996,0.7,12.998,13,397,410
fall,2012,7,8,0,5,1,clear,31.16,36.364999999999995,0.66,6.0032,34,642,676
fall,2012,7,9,0,5,1,clear,33.62,38.635000000000005,0.49,19.0012,34,329,363
fall,2012,7,10,0,5,1,clear,34.44,38.635000000000005,0.47,0.0,85,146,231
fall,2012,7,11,0,5,1,clear,34.44,38.635000000000005,0.47,22.0028,67,184,251
fall,2012,7,12,0,5,1,clear,34.44,39.395,0.49,23.9994,92,207,299
fall,2012,7,13,0,5,1,clear,34.44,38.635000000000005,0.47,19.0012,83,231,314
fall,2012,7,14,0,5,1,clear,35.26,40.15,0.47,19.999499999999998,105,221,326
fall,2012,7,15,0,5,1,clear,35.26,39.395,0.41,15.001299999999999,81,242,323
fall,2012,7,16,0,5,1,clear,34.44,38.635000000000005,0.47,15.001299999999999,80,419,499
fall,2012,7,17,0,5,1,clear,35.26,39.395,0.41,19.0012,101,598,699
fall,2012,7,18,0,5,1,clear,33.62,37.88,0.46,11.0014,100,522,622
fall,2012,7,19,0,5,1,clear,33.62,38.635000000000005,0.52,12.998,93,423,516
fall,2012,7,20,0,5,1,clear,31.98,37.12,0.59,7.0015,85,269,354
fall,2012,7,21,0,5,1,clear,31.98,37.12,0.59,7.0015,71,189,260
fall,2012,7,22,0,5,1,clear,31.98,37.12,0.59,8.9981,48,151,199
fall,2012,7,23,0,5,1,clear,31.16,36.364999999999995,0.66,0.0,34,155,189
fall,2012,7,0,0,6,0,clear,30.34,34.089999999999996,0.62,8.9981,21,170,191
fall,2012,7,1,0,6,0,clear,29.52,34.089999999999996,0.7,6.0032,11,69,80
fall,2012,7,2,0,6,0,clear,29.52,34.089999999999996,0.7,0.0,14,76,90
fall,2012,7,3,0,6,0,clear,29.52,34.089999999999996,0.7,0.0,10,33,43
fall,2012,7,4,0,6,0,clear,28.7,33.335,0.79,12.998,1,10,11
fall,2012,7,5,0,6,0,clear,27.880000000000003,31.819999999999997,0.79,11.0014,4,10,14
fall,2012,7,6,0,6,0,clear,28.7,32.574999999999996,0.7,7.0015,10,40,50
fall,2012,7,7,0,6,0,clear,29.52,34.089999999999996,0.7,8.9981,18,58,76
fall,2012,7,8,0,6,0,clear,30.34,34.85,0.66,11.0014,36,127,163
fall,2012,7,9,0,6,0,clear,31.98,37.12,0.59,7.0015,110,227,337
fall,2012,7,10,0,6,0,clear,33.62,38.635000000000005,0.52,15.001299999999999,129,266,395
fall,2012,7,11,0,6,0,clear,34.44,37.12,0.39,15.001299999999999,162,295,457
fall,2012,7,12,0,6,0,clear,34.44,37.88,0.41,15.001299999999999,157,330,487
fall,2012,7,13,0,6,0,clear,35.26,39.395,0.41,19.0012,173,325,498
fall,2012,7,14,0,6,0,clear,35.26,38.635000000000005,0.39,16.997899999999998,186,308,494
fall,2012,7,15,0,6,0,clear,36.08,38.635000000000005,0.32,19.0012,206,291,497
fall,2012,7,16,0,6,0,clear,35.26,38.635000000000005,0.39,15.001299999999999,208,279,487
fall,2012,7,17,0,6,0,clear,33.62,37.88,0.46,12.998,199,280,479
fall,2012,7,18,0,6,0,clear,33.62,37.12,0.43,19.0012,151,330,481
fall,2012,7,19,0,6,0,clear,27.880000000000003,31.819999999999997,0.83,0.0,115,223,338
fall,2012,7,20,0,6,0,clear,27.060000000000002,30.305,0.83,15.001299999999999,79,154,233
fall,2012,7,21,0,6,0,clear,27.060000000000002,30.305,0.78,6.0032,94,206,300
fall,2012,7,22,0,6,0,clear,27.060000000000002,30.305,0.78,6.0032,88,188,276
fall,2012,7,23,0,6,0,clear,27.060000000000002,30.305,0.83,6.0032,52,156,208
fall,2012,7,0,0,0,0,clear,27.060000000000002,29.544999999999998,0.89,8.9981,59,129,188
fall,2012,7,1,0,0,0,clear,27.060000000000002,30.305,0.83,7.0015,49,109,158
fall,2012,7,2,0,0,0,clear,27.060000000000002,31.06,0.74,8.9981,33,79,112
fall,2012,7,3,0,0,0,clear,27.060000000000002,31.06,0.69,15.001299999999999,18,37,55
fall,2012,7,4,0,0,0,clear,26.240000000000002,30.305,0.69,12.998,2,11,13
fall,2012,7,5,0,0,0,clear,25.419999999999998,29.544999999999998,0.78,12.998,3,14,17
fall,2012,7,6,0,0,0,clear,26.240000000000002,30.305,0.73,11.0014,6,12,18
fall,2012,7,7,0,0,0,clear,27.060000000000002,31.06,0.69,16.997899999999998,4,36,40
fall,2012,7,8,0,0,0,clear,28.7,32.574999999999996,0.65,15.001299999999999,37,90,127
fall,2012,7,9,0,0,0,clear,29.52,34.089999999999996,0.62,16.997899999999998,64,162,226
fall,2012,7,10,0,0,0,clear,30.34,34.089999999999996,0.62,0.0,123,258,381
fall,2012,7,11,0,0,0,clear,31.16,34.85,0.55,15.001299999999999,183,326,509
fall,2012,7,12,0,0,0,clear,31.16,34.85,0.55,22.0028,154,357,511
fall,2012,7,13,0,0,0,clear,32.800000000000004,37.12,0.49,15.001299999999999,181,302,483
fall,2012,7,14,0,0,0,clear,32.800000000000004,36.364999999999995,0.46,12.998,231,291,522
fall,2012,7,15,0,0,0,clear,32.800000000000004,36.364999999999995,0.43,8.9981,195,306,501
fall,2012,7,16,0,0,0,clear,32.800000000000004,36.364999999999995,0.43,8.9981,191,330,521
fall,2012,7,17,0,0,0,clear,33.62,37.12,0.41,11.0014,164,367,531
fall,2012,7,18,0,0,0,clear,32.800000000000004,35.605,0.41,19.999499999999998,117,302,419
fall,2012,7,19,0,0,0,clear,31.16,34.85,0.55,11.0014,143,300,443
fall,2012,7,20,0,0,0,clear,30.34,34.85,0.66,7.0015,75,228,303
fall,2012,7,21,0,0,0,clear,29.52,34.089999999999996,0.7,8.9981,72,199,271
fall,2012,7,22,0,0,0,clear,28.7,32.574999999999996,0.7,7.0015,31,117,148
fall,2012,7,23,0,0,0,clear,28.7,32.574999999999996,0.7,0.0,18,82,100
fall,2012,7,0,0,1,1,clear,28.7,33.335,0.74,6.0032,12,46,58
fall,2012,7,1,0,1,1,clear,28.7,33.335,0.74,0.0,4,15,19
fall,2012,7,2,0,1,1,clear,27.880000000000003,31.819999999999997,0.74,0.0,2,6,8
fall,2012,7,3,0,1,1,clear,27.060000000000002,30.305,0.83,0.0,0,3,3
fall,2012,7,4,0,1,1,clear,27.060000000000002,30.305,0.83,0.0,0,5,5
fall,2012,7,5,0,1,1,clear,27.060000000000002,30.305,0.83,7.0015,4,43,47
fall,2012,7,6,0,1,1,clear,27.060000000000002,30.305,0.83,11.0014,6,155,161
fall,2012,7,7,0,1,1,clear,28.7,33.335,0.79,6.0032,14,455,469
fall,2012,7,8,0,1,1,misty,29.52,34.85,0.74,7.0015,31,720,751
fall,2012,7,9,0,1,1,misty,30.34,34.85,0.7,0.0,34,259,293
fall,2012,7,10,0,1,1,misty,30.34,34.85,0.66,15.001299999999999,54,135,189
fall,2012,7,11,0,1,1,misty,31.98,36.364999999999995,0.55,8.9981,69,146,215
fall,2012,7,12,0,1,1,misty,31.16,35.605,0.58,7.0015,77,201,278
fall,2012,7,13,0,1,1,clear,32.800000000000004,37.12,0.49,11.0014,57,169,226
fall,2012,7,14,0,1,1,clear,32.800000000000004,37.12,0.49,15.001299999999999,87,167,254
fall,2012,7,15,0,1,1,clear,32.800000000000004,37.12,0.49,16.997899999999998,51,185,236
fall,2012,7,16,0,1,1,clear,32.800000000000004,37.12,0.49,19.0012,88,337,425
fall,2012,7,17,0,1,1,clear,31.16,34.85,0.55,22.0028,62,765,827
fall,2012,7,18,0,1,1,clear,31.16,35.605,0.58,27.999299999999998,77,735,812
fall,2012,7,19,0,1,1,clear,33.62,38.635000000000005,0.52,11.0014,81,584,665
fall,2012,7,20,0,1,1,clear,29.52,34.089999999999996,0.7,15.001299999999999,78,384,462
fall,2012,7,21,0,1,1,clear,29.52,34.089999999999996,0.7,12.998,71,251,322
fall,2012,7,22,0,1,1,misty,28.7,33.335,0.74,15.001299999999999,47,183,230
fall,2012,7,23,0,1,1,clear,28.7,33.335,0.74,12.998,34,116,150
fall,2012,7,0,0,2,1,clear,27.880000000000003,31.819999999999997,0.79,8.9981,11,27,38
fall,2012,7,1,0,2,1,clear,27.060000000000002,30.305,0.83,8.9981,3,18,21
fall,2012,7,2,0,2,1,clear,27.060000000000002,30.305,0.83,8.9981,0,8,8
fall,2012,7,3,0,2,1,clear,27.060000000000002,30.305,0.83,6.0032,1,5,6
fall,2012,7,4,0,2,1,clear,27.060000000000002,30.305,0.83,6.0032,0,6,6
fall,2012,7,5,0,2,1,clear,27.060000000000002,30.305,0.83,11.0014,5,40,45
fall,2012,7,6,0,2,1,clear,26.240000000000002,28.79,0.89,11.0014,2,192,194
fall,2012,7,7,0,2,1,clear,27.880000000000003,31.819999999999997,0.83,15.001299999999999,21,492,513
fall,2012,7,8,0,2,1,clear,28.7,33.335,0.79,8.9981,30,730,760
fall,2012,7,9,0,2,1,clear,29.52,34.089999999999996,0.7,7.0015,31,302,333
fall,2012,7,10,0,2,1,clear,29.52,34.089999999999996,0.66,0.0,73,154,227
fall,2012,7,11,0,2,1,clear,31.16,35.605,0.58,0.0,54,170,224
fall,2012,7,12,0,2,1,clear,32.800000000000004,36.364999999999995,0.46,0.0,50,198,248
fall,2012,7,13,0,2,1,clear,32.800000000000004,37.88,0.55,19.0012,69,219,288
fall,2012,7,14,0,2,1,clear,32.800000000000004,37.88,0.55,19.0012,72,188,260
fall,2012,7,15,0,2,1,clear,31.16,35.605,0.62,8.9981,29,115,144
fall,2012,7,16,0,2,1,clear,31.16,35.605,0.58,15.001299999999999,66,336,402
fall,2012,7,17,0,2,1,clear,31.98,35.605,0.52,15.001299999999999,94,726,820
fall,2012,7,18,0,2,1,clear,31.16,34.85,0.55,19.0012,99,758,857
fall,2012,7,19,0,2,1,rain,30.34,34.089999999999996,0.62,23.9994,90,524,614
fall,2012,7,20,0,2,1,rain,28.7,32.574999999999996,0.7,12.998,55,397,452
fall,2012,7,21,0,2,1,clear,27.880000000000003,31.819999999999997,0.79,12.998,60,292,352
fall,2012,7,22,0,2,1,clear,27.880000000000003,31.819999999999997,0.74,16.997899999999998,33,224,257
fall,2012,7,23,0,2,1,misty,27.060000000000002,30.305,0.83,11.0014,20,127,147
fall,2012,8,0,0,3,1,clear,27.880000000000003,31.819999999999997,0.79,11.0014,3,44,47
fall,2012,8,1,0,3,1,clear,27.060000000000002,30.305,0.83,6.0032,5,28,33
fall,2012,8,2,0,3,1,clear,26.240000000000002,28.79,0.83,7.0015,0,13,13
fall,2012,8,3,0,3,1,clear,26.240000000000002,28.79,0.83,7.0015,0,7,7
fall,2012,8,4,0,3,1,misty,26.240000000000002,29.544999999999998,0.78,8.9981,1,3,4
fall,2012,8,5,0,3,1,misty,26.240000000000002,29.544999999999998,0.78,8.9981,3,46,49
fall,2012,8,6,0,3,1,clear,26.240000000000002,29.544999999999998,0.78,8.9981,6,179,185
fall,2012,8,7,0,3,1,misty,26.240000000000002,28.79,0.83,8.9981,19,468,487
fall,2012,8,8,0,3,1,misty,27.060000000000002,30.305,0.78,12.998,32,649,681
fall,2012,8,9,0,3,1,misty,27.880000000000003,31.819999999999997,0.74,6.0032,34,316,350
fall,2012,8,10,0,3,1,clear,29.52,34.089999999999996,0.66,6.0032,61,175,236
fall,2012,8,11,0,3,1,clear,31.16,35.605,0.58,6.0032,54,180,234
fall,2012,8,12,0,3,1,clear,32.800000000000004,37.12,0.49,7.0015,75,209,284
fall,2012,8,13,0,3,1,clear,32.800000000000004,37.12,0.52,11.0014,59,221,280
fall,2012,8,14,0,3,1,clear,33.62,37.88,0.46,11.0014,88,175,263
fall,2012,8,15,0,3,1,clear,33.62,37.88,0.46,11.0014,89,206,295
fall,2012,8,16,0,3,1,clear,32.800000000000004,37.88,0.55,19.0012,93,386,479
fall,2012,8,17,0,3,1,clear,32.800000000000004,37.12,0.49,11.0014,103,734,837
fall,2012,8,18,0,3,1,rain,31.16,35.605,0.62,15.001299999999999,105,786,891
fall,2012,8,19,0,3,1,clear,30.34,34.85,0.66,16.997899999999998,88,564,652
fall,2012,8,20,0,3,1,clear,30.34,34.85,0.66,11.0014,65,448,513
fall,2012,8,21,0,3,1,clear,29.52,34.089999999999996,0.7,8.9981,36,284,320
fall,2012,8,22,0,3,1,clear,29.52,34.089999999999996,0.7,7.0015,37,251,288
fall,2012,8,23,0,3,1,clear,28.7,33.335,0.74,0.0,18,134,152
fall,2012,8,0,0,4,1,clear,28.7,33.335,0.74,0.0,8,55,63
fall,2012,8,1,0,4,1,clear,27.880000000000003,31.819999999999997,0.79,7.0015,6,36,42
fall,2012,8,2,0,4,1,clear,27.060000000000002,30.305,0.83,6.0032,3,8,11
fall,2012,8,3,0,4,1,clear,27.060000000000002,30.305,0.83,0.0,0,6,6
fall,2012,8,4,0,4,1,clear,27.060000000000002,30.305,0.83,0.0,0,9,9
fall,2012,8,5,0,4,1,clear,27.060000000000002,29.544999999999998,0.89,8.9981,4,37,41
fall,2012,8,6,0,4,1,clear,27.060000000000002,30.305,0.83,0.0,6,177,183
fall,2012,8,7,0,4,1,clear,28.7,33.335,0.79,0.0,21,452,473
fall,2012,8,8,0,4,1,clear,29.52,34.85,0.74,7.0015,21,718,739
fall,2012,8,9,0,4,1,clear,31.16,36.364999999999995,0.66,7.0015,31,312,343
fall,2012,8,10,0,4,1,clear,32.800000000000004,37.88,0.55,0.0,51,130,181
fall,2012,8,11,0,4,1,clear,33.62,38.635000000000005,0.52,7.0015,59,167,226
fall,2012,8,12,0,4,1,clear,34.44,37.88,0.44,8.9981,56,230,286
fall,2012,8,13,0,4,1,clear,35.26,39.395,0.44,15.001299999999999,98,212,310
fall,2012,8,14,0,4,1,clear,35.26,39.395,0.41,8.9981,54,171,225
fall,2012,8,15,0,4,1,clear,31.98,37.12,0.62,31.0009,68,202,270
